Date,year,GCM,RCP,Fact1,SoilStamp,AGENT_NO,Lat,Lon,co2,FarmingYear,SimulationYearIndex,CultivarSown,SowingDoY,HarvestDoY,GrowthPeriod,CropBiomassWt,CropBiomassN,CropYield,countDays_y,countDays_c,TTsum_y,TTsum_c,maxT_y,maxT_c,minT_y,minT_c,rad_y,rad_c,rain_y,rain_c,et_y,et_c,DI_y,DI_c
14/09/1990,1990,era,era,conventionaltill,heavytexturetilled,28719,-38.03,175.32,354,1990,19,long,258,96,204,27680.203,298.461,13847.306,365,203,1961.902,1952.536,19.175,21.839,8.724,10.853,5190.912,3778.099,1623.9,773.39,1011.94,757.873,37.685,2.006
14/09/1991,1991,era,era,conventionaltill,heavytexturetilled,28719,-38.03,175.32,355,1991,20,long,265,106,207,25466.158,290.539,7180.041,365,206,1965.365,1957.452,19.052,21.895,8.447,10.364,5396.029,4042.1,1254.04,578.55,1055.076,812.561,15.866,-40.448
14/09/1992,1992,era,era,conventionaltill,heavytexturetilled,28719,-38.03,175.32,356,1992,21,mid,293,118,191,25346.385,279.919,14256.875,366,190,1750.646,1745.147,18.123,21.299,7.898,10.121,5156.721,3653.86,1457.53,554.35,990.296,725.484,32.057,-30.871
14/09/1993,1993,era,era,conventionaltill,heavytexturetilled,28719,-38.03,175.32,357,1993,22,long,285,141,223,22521.361,262.951,9559.424,365,222,1958.802,1953.204,18.249,20.673,7.979,9.687,5026.04,3717.15,1022.56,663.3,962.078,732.887,5.915,-10.491
14/09/1994,1994,era,era,conventionaltill,heavytexturetilled,28719,-38.03,175.32,358,1994,23,long,264,109,211,24798.285,276.983,10826.177,365,210,1948.193,1941.418,18.74,21.497,8.202,9.989,5486.088,4149.701,1401.67,577.51,1062.748,825.891,24.18,-43.009
14/09/1995,1995,era,era,conventionaltill,heavytexturetilled,28719,-38.03,175.32,360,1995,24,mid,290,101,177,20209.623,251.717,8851.107,365,176,1739.832,1730.703,18.74,22.236,8.48,11.047,5032.443,3371.14,1803.54,571.42,980.04,681.212,45.66,-19.214
14/09/1996,1996,era,era,conventionaltill,heavytexturetilled,28719,-38.03,175.32,361,1996,25,long,264,105,207,27712.238,333.947,15406.776,366,206,1962.35,1951.613,18.949,21.608,8.448,10.627,5044.889,3725.65,1648.979,809.41,981.233,746.771,40.495,7.739
14/09/1997,1997,era,era,conventionaltill,heavytexturetilled,28719,-38.03,175.32,363,1997,26,long,264,116,219,25301.428,287.428,12800.173,365,218,1959.517,1951.839,18.505,20.758,8.027,10.099,5130.048,3794.86,1043.69,592.73,984.173,748.706,5.703,-26.315
14/09/1998,1998,era,era,conventionaltill,heavytexturetilled,28719,-38.03,175.32,365,1998,27,long,258,99,207,27423.24,288.393,13454.713,365,206,1962.658,1953.664,19.436,21.524,8.904,10.676,5154.749,3826.34,1478.18,705.74,1008.95,765.585,31.744,-8.48
14/09/1999,1999,era,era,conventionaltill,heavytexturetilled,28719,-38.03,175.32,367,1999,28,long,258,86,194,17842.814,212.535,6700.025,365,193,1975.932,1965.044,19.82,22.67,9.067,11.444,5258.672,3712.031,1016.19,433.07,1043.51,762.393,-2.689,-76.044
14/09/2000,2000,era,era,conventionaltill,heavytexturetilled,28719,-38.03,175.32,369,2000,29,long,271,107,202,27004.264,336.317,13469.55,366,201,1958.726,1949.618,19.504,22.108,8.964,10.881,5127.251,3726.49,1249.33,570.73,1005.673,751.736,19.503,-31.715
14/09/1972,1972,era,era,conventionaltill,heavytexturetilled,28726,-40.47,175.38,327,1972,1,long,262,123,227,25503.777,242.095,11701.562,366,226,1949.277,1943.46,17.074,19.352,8.734,10.723,5159.287,4077.82,1122.61,760.73,983.103,796.861,12.427,-4.75
14/09/1973,1973,era,era,conventionaltill,heavytexturetilled,28726,-40.47,175.38,329,1973,2,long,273,127,221,26152.539,232.01,11941.278,365,220,1966.046,1960.355,17.658,20.024,9.056,10.941,5222.783,4058.03,1023.09,619.69,1003.438,799.134,1.921,-28.957
14/09/1974,1974,era,era,conventionaltill,heavytexturetilled,28726,-40.47,175.38,330,1974,3,long,272,125,219,24433.73,220.937,10847.638,365,218,1949.891,1943.688,17.497,19.902,9.033,10.935,5184.453,4034.711,1069.82,622.84,995.92,793.884,6.908,-27.462
14/09/1975,1975,era,era,conventionaltill,heavytexturetilled,28726,-40.47,175.38,331,1975,4,long,276,119,209,21538.555,227.938,11052.754,365,208,1949.29,1941.318,17.867,20.663,9.406,11.488,5328.199,4067.369,878.03,392.99,1038.489,815.377,-18.275,-107.48
14/09/1976,1976,era,era,conventionaltill,heavytexturetilled,28726,-40.47,175.38,332,1976,5,long,275,142,233,28239.309,285.435,14066.207,366,232,1947.807,1943.052,17.217,19.163,8.631,10.307,5230.1,4081.969,971.31,600.94,991.188,790.479,-2.047,-31.54
14/09/1977,1977,era,era,conventionaltill,heavytexturetilled,28726,-40.47,175.38,333,1977,6,mid,290,121,198,25169.359,236.791,12233.468,365,197,1733.441,1728.038,16.863,19.802,8.267,10.788,5312.509,3793.632,927.63,472.86,1003.835,741.74,-8.215,-56.863
14/09/1978,1978,era,era,conventionaltill,heavytexturetilled,28726,-40.47,175.38,335,1978,7,mid,295,110,181,18114.469,203.933,7059.171,365,180,1737.749,1730.538,17.632,21.273,8.745,11.526,5389.019,3717.38,842.98,384.72,1043.027,748.271,-23.731,-94.497
14/09/1979,1979,era,era,conventionaltill,heavytexturetilled,28726,-40.47,175.38,337,1979,8,long,262,127,231,30542.105,307.15,14818.283,365,230,1943.204,1933.888,16.964,18.93,8.848,10.586,5155.291,4164.601,960.03,671.2,978.36,806.665,-1.909,-20.183
14/09/1980,1980,era,era,conventionaltill,heavytexturetilled,28726,-40.47,175.38,338,1980,9,mid,292,127,201,25774.688,256.388,13444.932,366,200,1740.679,1734.86,17.111,19.767,8.563,10.519,5254.113,3803.669,1138.38,619.9,999.53,745.494,12.197,-20.26
14/09/1981,1981,era,era,conventionaltill,heavytexturetilled,28726,-40.47,175.38,340,1981,10,long,285,129,211,20743.125,248.725,10034.886,365,210,1957.847,1949.914,17.756,20.72,9.07,11.151,5518.773,4177.56,959.8,455.04,1071.625,835.312,-11.651,-83.569
14/09/1982,1982,era,era,conventionaltill,heavytexturetilled,28726,-40.47,175.38,341,1982,11,long,276,136,226,25882.807,310.45,12111.332,365,225,1978.966,1974.186,17.403,19.856,8.631,10.567,5469.33,4265.469,730.35,414.09,1048.365,839.93,-43.543,-102.838
14/09/1983,1983,era,era,conventionaltill,heavytexturetilled,28726,-40.47,175.38,342,1983,12,long,276,145,235,27639.045,279.801,12504.539,365,234,1900.074,1895.724,16.72,18.621,8.361,9.923,5296.391,4166.271,989.17,692.45,995.549,800.072,-0.645,-15.542
14/09/1984,1984,era,era,conventionaltill,heavytexturetilled,28726,-40.47,175.38,344,1984,13,long,287,146,225,26563.268,266.94,11766.354,366,224,1909.213,1903.669,17.469,19.518,8.708,10.198,5466.704,4214.832,847.87,499.12,1042.146,821.445,-22.913,-64.579
14/09/1985,1985,era,era,conventionaltill,heavytexturetilled,28726,-40.47,175.38,345,1985,14,long,263,109,213,28531.684,269.803,14652.653,365,212,1973.451,1963.068,18.098,20.763,9.098,11.051,5613.892,4315.161,750.01,439.95,1089.026,859.009,-45.202,-95.251
14/09/1986,1986,era,era,conventionaltill,heavytexturetilled,28726,-40.47,175.38,347,1986,15,long,259,115,222,30155.752,302.038,15674.815,365,221,1973.047,1963.689,17.604,20.117,8.69,10.649,5598.244,4477.421,1038.46,613.25,1076.097,881.257,-3.624,-43.703
14/09/1987,1987,era,era,conventionaltill,heavytexturetilled,28726,-40.47,175.38,349,1987,16,long,274,138,230,26165.033,290.296,14073.886,365,229,1966.067,1958.445,17.466,19.559,8.552,10.224,5616.729,4440.999,743.2,504.61,1078.503,872.295,-45.116,-72.865
14/09/1988,1988,era,era,conventionaltill,heavytexturetilled,28726,-40.47,175.38,351,1988,17,long,271,128,223,25562.104,283.835,11775.142,366,222,1964.182,1957.391,17.705,20.039,8.829,10.518,5405.409,4254.27,1041.19,416.59,1041.286,839.323,-0.009,-101.474
14/09/1989,1989,era,era,conventionaltill,heavytexturetilled,28726,-40.47,175.38,352,1989,18,long,270,114,211,26972.816,276.079,13110.405,365,210,1951.779,1945.305,18.109,20.703,9.178,11.17,5532.03,4214.23,695.56,468.53,1074.372,840.616,-54.461,-79.416
14/09/1990,1990,era,era,conventionaltill,heavytexturetilled,28726,-40.47,175.38,354,1990,19,long,258,110,218,29986.451,303.343,15091.876,365,217,1963.19,1955.587,17.738,20.166,9.293,11.133,5351.342,4187.65,1045.86,603.98,1030.811,825.789,1.439,-36.725
14/09/1991,1991,era,era,conventionaltill,heavytexturetilled,28726,-40.47,175.38,355,1991,20,long,284,143,225,29487.17,317.848,15255.23,365,224,1954.139,1946.95,17.383,19.761,8.716,10.554,5358.241,4083.33,923.06,580.53,1025.263,801.516,-11.072,-38.066
14/09/1992,1992,era,era,conventionaltill,heavytexturetilled,28726,-40.47,175.38,356,1992,21,long,260,146,252,28170.143,294.454,13779.453,366,251,1952.903,1947.901,16.254,17.838,8.172,9.546,5189.48,4349.2,1070.1,729.47,970.357,827.737,9.321,-13.471
14/09/1993,1993,era,era,conventionaltill,heavytexturetilled,28726,-40.47,175.38,357,1993,22,mid,303,145,209,25523.75,255.536,12209.424,365,208,1732.584,1726.754,16.736,18.947,8.463,10.304,5207.219,3662.469,760.74,442.62,979.667,709.411,-28.778,-60.275
14/09/1994,1994,era,era,conventionaltill,heavytexturetilled,28726,-40.47,175.38,358,1994,23,long,281,145,230,25363.547,265.908,11485.838,365,229,1944.648,1937.939,17.144,19.281,8.492,10.308,5411.149,4250.87,912.44,523.84,1029.36,827.957,-12.814,-58.055
14/09/1995,1995,era,era,conventionaltill,heavytexturetilled,28726,-40.47,175.38,360,1995,24,mid,304,133,195,24092.096,262.588,12251.464,365,194,1752.624,1745.049,17.006,19.958,8.825,11.396,5220.049,3524.21,1149.56,628.91,995.521,697.174,13.4,-10.854
14/09/1996,1996,era,era,conventionaltill,heavytexturetilled,28726,-40.47,175.38,361,1996,25,long,271,127,222,29201.605,306.035,14729.668,366,221,1956.932,1950.404,17.416,19.752,9.047,10.89,5192.241,4068.651,1271.161,716.93,997.28,800.308,21.546,-11.63
14/09/1997,1997,era,era,conventionaltill,heavytexturetilled,28726,-40.47,175.38,363,1997,26,long,265,135,237,27751.062,263.894,12839.765,365,236,1949.671,1942.773,16.961,18.831,8.4,10.15,5323.288,4231.742,752.76,564.39,1002.712,814.35,-33.205,-44.289
14/09/1998,1998,era,era,conventionaltill,heavytexturetilled,28726,-40.47,175.38,365,1998,27,mid,292,113,187,25051.465,250.126,12916.391,365,186,1735.805,1725.178,17.661,20.515,9.194,11.5,5188.178,3631.43,1026.73,383.41,996.88,719.321,2.907,-87.612
14/09/1999,1999,era,era,conventionaltill,heavytexturetilled,28726,-40.47,175.38,367,1999,28,long,266,115,215,22332.104,247.374,9567.521,365,214,1953.52,1947.065,17.794,20.146,9.212,11.309,5290.203,4087.091,1026.35,575.31,1023.926,812.186,0.236,-41.174
14/09/2000,2000,era,era,conventionaltill,heavytexturetilled,28726,-40.47,175.38,369,2000,29,long,260,115,221,30686.842,307.586,14844.352,366,220,1954.462,1948.623,17.758,19.832,9.21,11.031,5321.596,4203.63,800.76,484.16,1021.036,823.781,-27.508,-70.147
14/09/1972,1972,era,era,conventionaltill,heavytexturetilled,28742,-38.22,175.43,327,1972,1,mid,289,109,186,21236.336,216.41,10280.3,366,185,1739.114,1731.822,18.332,21.764,7.644,10.191,5173.481,3479.719,1923.91,865.95,991.857,695.099,48.446,19.73
14/09/1973,1973,era,era,conventionaltill,heavytexturetilled,28742,-38.22,175.43,329,1973,2,long,272,118,213,22598.844,227.78,8773.239,365,212,1974.441,1965.076,18.769,21.653,7.95,9.925,5106.062,3882.91,1528.29,732.42,990.654,776.856,35.179,-6.067
14/09/1974,1974,era,era,conventionaltill,heavytexturetilled,28742,-38.22,175.43,330,1974,3,long,270,109,205,17785.268,209.672,5551.855,365,204,1967.733,1960.171,18.951,22.047,8.043,10.466,5088.679,3782.58,1473.09,654.92,992.633,763.41,32.616,-16.565
14/09/1975,1975,era,era,conventionaltill,heavytexturetilled,28742,-38.22,175.43,331,1975,4,long,258,97,205,22300.373,246.809,10689.021,365,204,1955.941,1946.933,19.004,21.929,8.12,10.363,5124.589,3833.95,1653.969,694.84,1000.846,772.036,39.488,-11.11
14/09/1976,1976,era,era,conventionaltill,heavytexturetilled,28742,-38.22,175.43,332,1976,5,long,262,118,222,28135.49,291.689,15269.928,366,221,1950.009,1940.668,18.282,20.843,7.503,9.501,4907.322,3772.151,1595.68,869.01,935.864,739.357,41.35,14.92
14/09/1977,1977,era,era,conventionaltill,heavytexturetilled,28742,-38.22,175.43,333,1977,6,mid,304,131,194,19620.572,223.543,7909.617,365,193,1755.502,1749.191,18.088,21.359,7.266,9.594,5271.31,3567.609,1421.74,593.96,1008.47,711.081,29.068,-19.719
14/09/1978,1978,era,era,conventionaltill,heavytexturetilled,28742,-38.22,175.43,335,1978,7,long,285,129,210,14516.989,213.187,5612.456,365,209,1951.243,1946.354,18.65,21.864,7.403,9.651,5173.218,3875.259,1216.74,433.23,1004.011,779.621,17.483,-79.955
14/09/1979,1979,era,era,conventionaltill,heavytexturetilled,28742,-38.22,175.43,337,1979,8,long,266,128,228,26039.619,313.435,12943.896,365,227,1962.668,1953.977,18.095,20.354,7.542,9.402,4954.504,3844.54,1555.7,976.26,943.002,751.275,39.384,23.046
14/09/1980,1980,era,era,conventionaltill,heavytexturetilled,28742,-38.22,175.43,338,1980,9,mid,292,122,196,26270.5,282.243,14027.547,366,195,1751.15,1746.094,17.947,20.967,7.473,9.919,5107.441,3568.199,1866.64,1013.55,974.143,705.963,47.813,30.347
14/09/1981,1981,era,era,conventionaltill,heavytexturetilled,28742,-38.22,175.43,340,1981,10,long,277,119,209,21818.547,252.086,9583.771,365,208,1966.44,1957.932,18.582,21.644,8.051,10.366,5231.121,3849.831,1739.829,844.45,1013.061,770.989,41.772,8.699
14/09/1982,1982,era,era,conventionaltill,heavytexturetilled,28742,-38.22,175.43,341,1982,11,long,283,144,227,22952.291,276.383,10181.786,365,226,1962.632,1954.845,18.059,20.692,7.036,9.028,5111.81,3845.62,1212.91,722.2,973.656,757.113,19.726,-4.834
14/09/1983,1983,era,era,conventionaltill,heavytexturetilled,28742,-38.22,175.43,342,1983,12,long,276,145,235,25329.016,281.248,10658.273,365,234,1931.752,1925.869,17.826,19.867,7.177,8.744,5196.741,3999.87,1397.24,830.29,981.796,775.258,29.733,6.628
14/09/1984,1984,era,era,conventionaltill,heavytexturetilled,28742,-38.22,175.43,344,1984,13,long,286,143,223,26595.873,285.2,12645.852,366,222,1946.432,1939.863,18.523,20.814,7.864,9.348,5235.702,3955.319,1412.36,690.23,1003.41,777.517,28.955,-12.646
14/09/1985,1985,era,era,conventionaltill,heavytexturetilled,28742,-38.22,175.43,345,1985,14,long,288,135,214,26544.611,293.691,13702.172,365,213,1974.478,1970.847,18.596,21.467,7.924,10.131,5392.699,3906.56,1455.22,791.11,1043.235,782.992,28.311,1.026
14/09/1986,1986,era,era,conventionaltill,heavytexturetilled,28742,-38.22,175.43,347,1986,15,long,265,122,223,28376.709,300.325,15230.831,365,222,1965.214,1957.625,18.389,20.985,7.29,9.28,5293.911,4042.581,1727.76,911.14,1012.366,796.052,41.406,12.631
14/09/1987,1987,era,era,conventionaltill,heavytexturetilled,28742,-38.22,175.43,349,1987,16,long,274,127,219,25334.941,280.092,13801.563,365,218,1959.907,1954.271,18.701,21.292,7.304,9.428,5523.658,4221.829,1433.64,820.84,1066.43,839.277,25.614,-2.246
14/09/1988,1988,era,era,conventionaltill,heavytexturetilled,28742,-38.22,175.43,351,1988,17,long,277,125,214,24268.268,282.607,10352.653,366,213,1968.905,1962.463,18.744,21.479,7.911,9.909,5170.161,3884.37,1528.99,631.47,1002.203,776.703,34.453,-22.999
14/09/1989,1989,era,era,conventionaltill,heavytexturetilled,28742,-38.22,175.43,352,1989,18,long,261,109,215,28058.135,291.82,15381.745,365,214,1974.284,1966.902,18.77,21.331,8.015,10.142,5145.693,3847.62,1634.36,1066.23,993.448,765.128,39.215,28.24
14/09/1990,1990,era,era,conventionaltill,heavytexturetilled,28742,-38.22,175.43,354,1990,19,long,258,104,212,28616.996,296.281,14998.748,365,211,1960.734,1953.439,18.661,21.422,8.172,10.243,5099.612,3808.919,2005.79,990.09,982.662,756.243,51.009,23.619
14/09/1991,1991,era,era,conventionaltill,heavytexturetilled,28742,-38.22,175.43,355,1991,20,long,284,135,217,25118.434,286.689,13714.968,365,216,1960.693,1954.94,18.471,21.313,7.816,9.706,5326.831,3959.599,1516.28,781.77,1027.72,788.1,32.221,-0.81
14/09/1992,1992,era,era,conventionaltill,heavytexturetilled,28742,-38.22,175.43,356,1992,21,mid,292,128,202,23498.457,283.914,12892.181,366,201,1741.47,1736.903,17.587,20.67,6.928,9.103,4993.972,3666.51,1819.25,734.3,946.323,718.278,47.983,2.182
14/09/1993,1993,era,era,conventionaltill,heavytexturetilled,28742,-38.22,175.43,357,1993,22,mid,303,139,203,22087.447,253.667,9911.088,365,202,1749.156,1744.103,17.824,20.607,7.215,9.251,4943.23,3412.071,1378.801,758.98,934.408,668.097,32.23,11.974
14/09/1994,1994,era,era,conventionaltill,heavytexturetilled,28742,-38.22,175.43,358,1994,23,long,279,138,225,27209.35,281.725,13934.452,365,224,1962.642,1955.395,18.201,20.722,7.61,9.284,5341.91,4075.291,1767.08,868.55,1020.415,800.16,42.254,7.874
14/09/1995,1995,era,era,conventionaltill,heavytexturetilled,28742,-38.22,175.43,360,1995,24,mid,300,116,182,22087.227,251.405,12423.701,365,181,1754.404,1745.802,18.289,22.026,8.025,10.769,4895.658,3228.95,2187.78,797.97,945.916,650.85,56.764,18.437
14/09/1996,1996,era,era,conventionaltill,heavytexturetilled,28742,-38.22,175.43,361,1996,25,long,271,120,215,26427.463,303.671,14650.989,366,214,1963.715,1955.34,18.45,21.205,8.054,10.098,4894.831,3682.541,2067.66,1152.05,942.409,731.108,54.421,36.539
14/09/1997,1997,era,era,conventionaltill,heavytexturetilled,28742,-38.22,175.43,363,1997,26,long,264,125,228,25783.801,271.181,13227.387,365,227,1956.637,1949.951,18.14,20.4,7.403,9.348,5056.718,3851.181,1267.67,740.03,960.058,751.885,24.266,-1.602
14/09/1998,1998,era,era,conventionaltill,heavytexturetilled,28742,-38.22,175.43,365,1998,27,long,276,118,208,26386.697,275.302,13916.189,365,207,1952.129,1943.219,18.989,21.674,8.354,10.246,5096.409,3787.94,1857.71,857.84,988.753,755.64,46.776,11.914
14/09/1999,1999,era,era,conventionaltill,heavytexturetilled,28742,-38.22,175.43,367,1999,28,long,265,98,199,19327.799,236.842,8466.038,365,198,1969.494,1959.161,19.332,22.36,8.416,10.963,5186.261,3685.71,1288.99,546.18,1016.429,750.022,21.145,-37.321
14/09/2000,2000,era,era,conventionaltill,heavytexturetilled,28742,-38.22,175.43,369,2000,29,long,271,115,210,26758.871,299.393,13640.724,366,209,1964.104,1957.484,19.073,21.754,8.386,10.264,5075.699,3774.281,1324.69,613.33,985.835,754.554,25.58,-23.026
14/09/1972,1972,era,era,conventionaltill,heavytexturetilled,28792,-40.58,175.62,327,1972,1,mid,305,146,207,21372.23,214.794,9544.864,366,206,1668.42,1662.486,16.074,18.69,7.725,9.648,4712.25,3279.741,2931.982,1615.83,881.385,634.452,69.939,60.735
14/09/1973,1973,era,era,conventionaltill,heavytexturetilled,28792,-40.58,175.62,329,1973,2,mid,296,133,204,22162.27,202.129,10769.048,365,203,1750.003,1743.622,16.871,19.716,8.046,10.144,4788.22,3419.29,2353.061,1291.04,907.926,670.211,61.415,48.087
14/09/1974,1974,era,era,conventionaltill,heavytexturetilled,28792,-40.58,175.62,330,1974,3,long,276,145,235,22817.502,224.964,9550.96,365,234,1936.214,1930.492,16.704,19.043,7.981,9.671,4707.28,3739.73,2632.189,1692.65,890.822,725.708,66.157,57.126
14/09/1975,1975,era,era,conventionaltill,heavytexturetilled,28792,-40.58,175.62,331,1975,4,mid,291,122,197,20435.537,208.677,10720.765,365,196,1734.625,1726.864,16.903,20.074,8.342,10.468,4807.229,3478.079,2571.14,1115.86,917.927,686.501,64.299,38.478
14/09/1976,1976,era,era,conventionaltill,heavytexturetilled,28792,-40.58,175.62,332,1976,5,long,282,146,230,22154.146,236.215,9932.171,366,229,1772.738,1765.06,16.111,18.216,7.462,9.073,4686.729,3600.3,2503.24,1379.33,869.704,684.05,65.257,50.407
14/09/1977,1977,era,era,conventionaltill,heavytexturetilled,28792,-40.58,175.62,333,1977,6,short,328,145,184,19720.582,209.011,9492.076,365,183,1490.068,1483.996,15.786,18.855,7.169,9.588,4728.759,2894.749,2505.969,1167.91,876.905,561.343,65.007,51.936
14/09/1978,1978,era,era,conventionaltill,heavytexturetilled,28792,-40.58,175.62,335,1978,7,mid,301,132,197,20874.822,230.063,9938.036,365,196,1742.533,1732.964,16.84,20.505,7.688,9.856,5015.292,3561.29,2162.14,928.29,954.647,704.736,55.847,24.082
14/09/1979,1979,era,era,conventionaltill,heavytexturetilled,28792,-40.58,175.62,337,1979,8,mid,312,145,199,21579.889,246.193,9938.693,365,198,1653.065,1648.276,16.263,18.972,7.86,10.177,4748.011,3189.301,2413.992,1545.9,892.366,622.302,63.034,59.745
14/09/1980,1980,era,era,conventionaltill,heavytexturetilled,28792,-40.58,175.62,338,1980,9,mid,292,143,217,23957.195,244.34,12366.89,366,216,1745.645,1739.298,16.314,18.956,7.602,9.306,4834.569,3663.009,3020.32,1732.52,906.677,706.983,69.981,59.193
14/09/1981,1981,era,era,conventionaltill,heavytexturetilled,28792,-40.58,175.62,340,1981,10,long,283,142,226,24305.123,261.51,12736.845,365,225,1948.511,1943.861,17.059,19.932,7.898,9.843,5116.978,3987.288,2662.289,1540.82,977.281,784.052,63.292,49.115
14/09/1982,1982,era,era,conventionaltill,heavytexturetilled,28792,-40.58,175.62,341,1982,11,long,287,145,224,24500.139,267.571,10569.47,365,223,1824.951,1818.182,16.445,19.025,7.572,9.404,4991.179,3771.259,1984.379,1158.14,938.681,731.151,52.697,36.868
14/09/1983,1983,era,era,conventionaltill,heavytexturetilled,28792,-40.58,175.62,342,1983,12,mid,309,145,202,20142.352,229.328,8616.56,365,201,1578.962,1573.703,15.926,18.458,7.412,9.139,4831.891,3232.96,2658.45,1596.73,895.882,619.101,66.301,61.227
14/09/1984,1984,era,era,conventionaltill,heavytexturetilled,28792,-40.58,175.62,344,1984,13,mid,301,146,211,23987.549,263.27,10967.47,366,210,1696.046,1690.184,16.593,18.945,7.684,9.276,4852.66,3569.22,2244.15,1156.02,909.391,687.008,59.477,40.571
14/09/1985,1985,era,era,conventionaltill,heavytexturetilled,28792,-40.58,175.62,345,1985,14,mid,303,136,200,24777.322,262.989,12392.151,365,199,1744.308,1739.103,17.118,20.205,7.961,10.041,5128.119,3542.161,2019.19,997.09,975.914,699.717,51.668,29.824
14/09/1986,1986,era,era,conventionaltill,heavytexturetilled,28792,-40.58,175.62,347,1986,15,mid,295,134,205,24978.299,255.785,12957.609,365,204,1743.41,1737.46,16.765,19.888,7.501,9.728,5177.467,3678.11,2174.51,1161.41,976.727,718.54,55.083,38.132
14/09/1987,1987,era,era,conventionaltill,heavytexturetilled,28792,-40.58,175.62,349,1987,16,mid,293,145,218,24924.152,261.986,12635.556,365,217,1743.575,1736.13,16.595,19.055,7.323,8.909,5204.009,3916.54,1819.98,1141.85,979.448,757.607,46.184,33.651
14/09/1988,1988,era,era,conventionaltill,heavytexturetilled,28792,-40.58,175.62,351,1988,17,long,277,146,235,25919.967,270.42,11853.286,366,234,1911.473,1907.412,16.892,19.069,7.701,9.368,4968.358,3903.42,2794.03,1552.4,937.246,754.566,66.455,51.394
14/09/1989,1989,era,era,conventionaltill,heavytexturetilled,28792,-40.58,175.62,352,1989,18,mid,315,145,197,24089.346,260.515,12590.585,365,196,1736.855,1730.111,17.182,20.442,8.186,10.074,5089.561,3479.969,1824.63,807.18,970.834,688.216,46.793,14.738
14/09/1990,1990,era,era,conventionaltill,heavytexturetilled,28792,-40.58,175.62,354,1990,19,long,262,131,235,27185.496,281.553,13395.046,365,234,1946.82,1939.087,16.85,19.198,8.078,9.774,4903.431,3937.381,2717.45,1672.52,925.953,761.529,65.926,54.468
14/09/1991,1991,era,era,conventionaltill,heavytexturetilled,28792,-40.58,175.62,355,1991,20,mid,293,137,210,23444.109,240.515,12296.008,365,209,1735.778,1729.45,16.495,19.24,7.839,9.729,4928.72,3594.208,2560.38,1477.75,928.584,697.487,63.733,52.801
14/09/1992,1992,era,era,conventionaltill,heavytexturetilled,28792,-40.58,175.62,356,1992,21,mid,294,146,218,20303.467,239.594,8992.762,366,217,1618.037,1612.92,15.415,17.69,7.059,8.532,4694.033,3470.891,2667.72,1422.25,864.748,656.971,67.585,53.808
14/09/1993,1993,era,era,conventionaltill,heavytexturetilled,28792,-40.58,175.62,357,1993,22,mid,313,145,199,20333.377,250.969,8649.063,365,198,1525.228,1520.081,15.678,18.133,7.298,9.046,4681,3151.631,1772.69,917.27,861.675,599.378,51.392,34.656
14/09/1994,1994,era,era,conventionaltill,heavytexturetilled,28792,-40.58,175.62,358,1994,23,long,288,145,223,22751.734,279.716,8712.192,365,222,1768.656,1762.554,16.214,18.681,7.464,9.153,4879.047,3743.68,2298.25,1179.67,913.717,719.628,60.243,38.997
14/09/1995,1995,era,era,conventionaltill,heavytexturetilled,28792,-40.58,175.62,360,1995,24,mid,303,145,208,23830.152,267.752,11850.643,365,207,1725.623,1720.948,16.261,19.173,7.684,9.975,4745.868,3295.959,3005.31,1642.12,890.483,640.968,70.37,60.967
14/09/1996,1996,era,era,conventionaltill,heavytexturetilled,28792,-40.58,175.62,361,1996,25,mid,299,140,207,23485.572,266.591,12425.04,366,206,1736.226,1732.088,16.552,19.362,7.93,9.918,4738.23,3432.6,3170.03,1610.12,894.646,669.311,71.778,58.431
14/09/1997,1997,era,era,conventionaltill,heavytexturetilled,28792,-40.58,175.62,363,1997,26,long,269,145,243,24496.275,270.611,10809.932,365,242,1839.089,1833.816,16.056,17.986,7.228,8.818,4887.971,3866.791,2136.86,1485.76,902.865,730.783,57.748,50.814
14/09/1998,1998,era,era,conventionaltill,heavytexturetilled,28792,-40.58,175.62,365,1998,27,mid,300,139,205,23879.217,260.395,12414.056,365,204,1747.141,1742.729,16.948,19.702,8.145,9.946,4818.969,3455.631,2541.72,1294.79,913.553,675.792,64.058,47.807
14/09/1999,1999,era,era,conventionaltill,heavytexturetilled,28792,-40.58,175.62,367,1999,28,long,267,136,235,27650.695,282.52,13746.226,365,234,1969.277,1960.976,17.01,19.224,8.181,9.976,4917.89,3915.379,2825.7,1840.509,933.544,762.996,66.962,58.544
14/09/2000,2000,era,era,conventionaltill,heavytexturetilled,28792,-40.58,175.62,369,2000,29,long,284,146,228,24802.18,261.245,11467.788,366,227,1847.809,1841.451,16.871,18.894,7.962,9.611,4818.381,3694.769,2508.36,1489.77,906.03,711.101,63.88,52.268
14/09/1972,1972,era,era,conventionaltill,heavytexturetilled,28863,-37.92,175.88,327,1972,1,long,288,132,210,22684.139,245.11,11019.715,366,209,1955.738,1948.511,17.941,20.848,9.018,11.251,4933.149,3498.84,1651.35,890.33,951.494,700.045,42.381,21.372
14/09/1973,1973,era,era,conventionaltill,heavytexturetilled,28863,-37.92,175.88,329,1973,2,long,271,120,216,26106.971,241.015,12159.241,365,215,1967.875,1960.599,18.108,20.653,9.048,10.848,4824.607,3648.409,1686.96,856.1,931.151,723.618,44.803,15.475
